SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-2091	Criticality	63.05	20630	Production	29160	3	Fiberglass Laminators and Fabricators	2	1
51-2091	Environmental conditions	61.833333333	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Job hazards and work attire	54.875	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Job interactions and responsibility for others	68.8	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Routine vs challenging	56.45	20630	Production	29160	3	Fiberglass Laminators and Fabricators	2	1
51-2091	Work setting	47.171428571	20630	Production	29160	2	Fiberglass Laminators and Fabricators	2	1
51-2092	Body positioning	63.2	1115510	Production	29080	0	Team Assemblers	2	1
51-2092	Communications	47.3	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Competition and pace and scheduling	66	1115510	Production	29080	1	Team Assemblers	2	1
51-2092	Conflictual contact	42.133333333	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Criticality	48.1	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Environmental conditions	46.533333333	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Job hazards and work attire	40.9	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Job interactions and responsibility for others	61.2	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Routine vs challenging	55.05	1115510	Production	29080	3	Team Assemblers	2	1
51-2092	Work setting	41.342857143	1115510	Production	29080	3	Team Assemblers	2	1
51-2093	Body positioning	39.333333333	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Communications	65.366666667	1190	Production	36940	1	Timing Device Assemblers and Adjusters	2	1
51-2093	Competition and pace and scheduling	40.266666667	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Conflictual contact	35.4	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Criticality	66.7	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Environmental conditions	38.3	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Job hazards and work attire	35.225	1190	Production	36940	2	Timing Device Assemblers and Adjusters	2	1
51-2093	Job interactions and responsibility for others	47.72	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Routine vs challenging	59.05	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Work setting	39.314285714	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-3011	Body positioning	55.111111111	176610	Production	24170	2	Bakers	2	1
51-3011	Communications	63.8	176610	Production	24170	1	Bakers	2	1
51-3011	Competition and pace and scheduling	69.266666667	176610	Production	24170	1	Bakers	2	1
51-3011	Conflictual contact	39.066666667	176610	Production	24170	3	Bakers	2	1
51-3011	Criticality	71.6	176610	Production	24170	2	Bakers	2	1
51-3011	Environmental conditions	42.366666667	176610	Production	24170	3	Bakers	2	1
51-3011	Job hazards and work attire	42.075	176610	Production	24170	2	Bakers	2	1
51-3011	Job interactions and responsibility for others	70.68	176610	Production	24170	1	Bakers	2	1
51-3011	Routine vs challenging	70.05	176610	Production	24170	1	Bakers	2	1
51-3011	Work setting	39.285714286	176610	Production	24170	3	Bakers	2	1
51-3021	Body positioning	58.533333333	137350	Production	29130	1	Butchers and Meat Cutters	2	1
51-3021	Communications	61.166666667	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Competition and pace and scheduling	65	137350	Production	29130	1	Butchers and Meat Cutters	2	1
51-3021	Conflictual contact	51.8	137350	Production	29130	1	Butchers and Meat Cutters	2	1
51-3021	Criticality	71.25	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Environmental conditions	55.733333333	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Job hazards and work attire	44.525	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Job interactions and responsibility for others	78.64	137350	Production	29130	0	Butchers and Meat Cutters	2	1
51-3021	Routine vs challenging	72.55	137350	Production	29130	0	Butchers and Meat Cutters	2	1
51-3021	Work setting	42.771428571	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3022	Body positioning	53.022222222	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Communications	51.066666667	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Competition and pace and scheduling	66.333333333	155390	Production	23870	1	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Conflictual contact	48.133333333	155390	Production	23870	1	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Criticality	58.2	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Environmental conditions	45.166666667	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Job hazards and work attire	44.5	155390	Production	23870	1	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Job interactions and responsibility for others	65.8	155390	Production	23870	1	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Routine vs challenging	60.85	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Work setting	39.114285714	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3023	Body positioning	60.4	80250	Production	25650	0	Slaughterers and Meat Packers	1	1
51-3023	Communications	46.7	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Competition and pace and scheduling	73.066666667	80250	Production	25650	0	Slaughterers and Meat Packers	1	1
51-3023	Conflictual contact	40.533333333	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Criticality	66.95	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3023	Environmental conditions	62.066666667	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3023	Job hazards and work attire	52.725	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3023	Job interactions and responsibility for others	59.52	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Routine vs challenging	63.05	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3023	Work setting	48.457142857	80250	Production	25650	1	Slaughterers and Meat Packers	1	1
51-3091	Body positioning	58	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Communications	62.8	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Competition and pace and scheduling	71	20320	Production	28060	0	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Conflictual contact	51.2	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Criticality	78.65	20320	Production	28060	0	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Environmental conditions	66.733333333	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Job hazards and work attire	54.625	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Job interactions and responsibility for others	65.4	20320	Production	28060	2	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Routine vs challenging	72.35	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Work setting	50.228571429	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3092	Body positioning	58.022222222	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Communications	59	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Competition and pace and scheduling	71.6	133470	Production	26950	0	Food Batchmakers	2	1
51-3092	Conflictual contact	48.133333333	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Criticality	71.55	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Environmental conditions	58.2	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Job hazards and work attire	49.525	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Job interactions and responsibility for others	68.24	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Routine vs challenging	70.75	133470	Production	26950	1	Food Batchmakers	2	1
51-3092	Work setting	51.142857143	133470	Production	26950	1	Food Batchmakers	2	1
51-3093	Body positioning	57.644444444	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Communications	56.166666667	34640	Production	27760	2	Food Cooking Machine Operators and Tenders	2	1
51-3093	Competition and pace and scheduling	70.866666667	34640	Production	27760	0	Food Cooking Machine Operators and Tenders	2	1
51-3093	Conflictual contact	50.2	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Criticality	73.9	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Environmental conditions	59.7	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Job hazards and work attire	54.5	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Job interactions and responsibility for others	68.76	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-3093	Routine vs challenging	74.15	34640	Production	27760	0	Food Cooking Machine Operators and Tenders	2	1
51-3093	Work setting	43.171428571	34640	Production	27760	2	Food Cooking Machine Operators and Tenders	2	1
51-4011	Body positioning	56.355555556	146600	Production	37030	1	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Communications	52.966666667	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Competition and pace and scheduling	79.133333333	146600	Production	37030	0	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Conflictual contact	45.266666667	146600	Production	37030	2	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Criticality	69.35	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Environmental conditions	56.933333333	146600	Production	37030	1	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Job hazards and work attire	48.4	146600	Production	37030	1	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Job interactions and responsibility for others	58.28	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Routine vs challenging	78.15	146600	Production	37030	0	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Work setting	40.028571429	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4012	Body positioning	51.466666667	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Communications	66.266666667	25660	Production	48990	3	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Competition and pace and scheduling	74.733333333	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Conflictual contact	50.466666667	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Criticality	78.35	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Environmental conditions	56.166666667	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Job hazards and work attire	52.925	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Job interactions and responsibility for others	71.8	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Routine vs challenging	79.65	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Work setting	47.114285714	25660	Production	48990	2	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4021	Body positioning	58.977777778	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Communications	51.933333333	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Competition and pace and scheduling	77.133333333	72390	Production	33120	0	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Conflictual contact	49.666666667	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Criticality	84.15	72390	Production	33120	0	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Environmental conditions	60.633333333	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Job hazards and work attire	55.95	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Job interactions and responsibility for others	51.88	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Routine vs challenging	65.85	72390	Production	33120	2	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Work setting	41.571428571	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Body positioning	50.422222222	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Communications	45.666666667	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Competition and pace and scheduling	68.666666667	19650	Production	35070	1	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Conflictual contact	42.333333333	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Criticality	59.7	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Environmental conditions	49.866666667	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Job hazards and work attire	42.7	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Job interactions and responsibility for others	51.68	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Routine vs challenging	55.75	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Work setting	40.885714286	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Body positioning	57.333333333	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Communications	61.266666667	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Competition and pace and scheduling	70.133333333	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Conflictual contact	49.866666667	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Criticality	76.75	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Environmental conditions	70	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Job hazards and work attire	55.175	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Job interactions and responsibility for others	66.6	31740	Production	40590	2	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Routine vs challenging	73.95	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Work setting	51.514285714	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Body positioning	58.955555556	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Communications	49	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Competition and pace and scheduling	66.933333333	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Conflictual contact	47.533333333	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Criticality	73.75	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Environmental conditions	59.533333333	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Job hazards and work attire	55.15	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Job interactions and responsibility for others	56.6	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Routine vs challenging	70.35	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Work setting	44.857142857	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Body positioning	56.466666667	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Communications	55.133333333	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Competition and pace and scheduling	73.6	14840	Production	35480	0	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Conflictual contact	41.666666667	14840	Production	35480	3	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Criticality	69.8	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Environmental conditions	52.6	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Job hazards and work attire	49.3	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Job interactions and responsibility for others	60.44	14840	Production	35480	3	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Routine vs challenging	74.15	14840	Production	35480	0	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Work setting	41.285714286	14840	Production	35480	3	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Body positioning	55.355555556	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Communications	60.033333333	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Competition and pace and scheduling	71.466666667	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Conflictual contact	49.266666667	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Criticality	64.1	73570	Production	32840	3	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Environmental conditions	58.966666667	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Job hazards and work attire	57.425	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Job interactions and responsibility for others	63.6	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Routine vs challenging	77.05	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Work setting	43.4	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Body positioning	56.133333333	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Communications	52.166666667	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Competition and pace and scheduling	71.6	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Conflictual contact	39.666666667	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Criticality	70	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Environmental conditions	53.1	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Job hazards and work attire	50.6	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Job interactions and responsibility for others	58.84	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Routine vs challenging	74.15	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Work setting	40.742857143	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4035	Body positioning	58.155555556	19750	Production	38250	0	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Communications	55.233333333	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Competition and pace and scheduling	65.133333333	19750	Production	38250	0	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Conflictual contact	41.4	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Criticality	66.55	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Environmental conditions	54.466666667	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Job hazards and work attire	51	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Job interactions and responsibility for others	55.32	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Routine vs challenging	69.25	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Work setting	42.457142857	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4041	Body positioning	51.8	399040	Production	40550	1	Machinists	3	1
51-4041	Communications	58	399040	Production	40550	3	Machinists	3	1
51-4041	Competition and pace and scheduling	70.933333333	399040	Production	40550	0	Machinists	3	1
51-4041	Conflictual contact	42.2	399040	Production	40550	3	Machinists	3	1
51-4041	Criticality	69.65	399040	Production	40550	3	Machinists	3	1
51-4041	Environmental conditions	49.7	399040	Production	40550	1	Machinists	3	1
51-4041	Job hazards and work attire	51.15	399040	Production	40550	1	Machinists	3	1
51-4041	Job interactions and responsibility for others	60.88	399040	Production	40550	3	Machinists	3	1
51-4041	Routine vs challenging	68.75	399040	Production	40550	2	Machinists	3	1
51-4041	Work setting	41.171428571	399040	Production	40550	3	Machinists	3	1
51-4051	Body positioning	63.266666667	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Communications	54.4	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Competition and pace and scheduling	70.466666667	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Conflictual contact	52.466666667	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Criticality	72.5	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Environmental conditions	80.933333333	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Job hazards and work attire	66.675	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Job interactions and responsibility for others	66.6	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Routine vs challenging	71.15	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Work setting	59.428571429	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4052	Body positioning	59.866666667	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	Communications	53.033333333	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Competition and pace and scheduling	59.933333333	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	Conflictual contact	41.933333333	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Criticality	71.85	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	Environmental conditions	76.033333333	9630	Production	33850	0	Pourers and Casters, Metal	2	1
51-4052	Job hazards and work attire	65.5	9630	Production	33850	0	Pourers and Casters, Metal	2	1
51-4052	Job interactions and responsibility for others	64.92	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	Routine vs challenging	67.65	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	Work setting	47.714285714	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4061	Body positioning	49.222222222	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	Communications	58.166666667	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Competition and pace and scheduling	64.466666667	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	Conflictual contact	38.466666667	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Criticality	66.9	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Environmental conditions	44.666666667	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	Job hazards and work attire	47.875	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	Job interactions and responsibility for others	59.76	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Routine vs challenging	67.95	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	Work setting	41.571428571	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4062	Body positioning	51.577777778	4020	Production	40960	1	Patternmakers, Metal and Plastic	3	1
51-4062	Communications	57.866666667	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Competition and pace and scheduling	67.4	4020	Production	40960	0	Patternmakers, Metal and Plastic	3	1
51-4062	Conflictual contact	46.066666667	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4062	Criticality	74.55	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4062	Environmental conditions	60.833333333	4020	Production	40960	0	Patternmakers, Metal and Plastic	3	1
51-4062	Job hazards and work attire	55.25	4020	Production	40960	0	Patternmakers, Metal and Plastic	3	1
51-4062	Job interactions and responsibility for others	64.84	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4062	Routine vs challenging	68.55	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4062	Work setting	48.085714286	4020	Production	40960	2	Patternmakers, Metal and Plastic	3	1
51-4071	Body positioning	59.511111111	12860	Production	32680	1	Foundry Mold and Coremakers	2	1
51-4071	Communications	46.433333333	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Competition and pace and scheduling	73	12860	Production	32680	0	Foundry Mold and Coremakers	2	1
51-4071	Conflictual contact	42.733333333	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
