SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
49-2091	Performing complex and technical activities	71.473135703	17340	Installation, maintenance and repair	58540	0	Avionics Technicians	3	1
49-2091	Performing physical and manual work	62.798082919	17340	Installation, maintenance and repair	58540	1	Avionics Technicians	3	1
49-2091	Reasoning and decision making	64.412684376	17340	Installation, maintenance and repair	58540	1	Avionics Technicians	3	1
49-2092	Administering	40.177210036	17920	Installation, maintenance and repair	40520	1	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Communicating and interacting	48.762900407	17920	Installation, maintenance and repair	40520	2	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Coordinating, developing, managing, and advising	48.106524973	17920	Installation, maintenance and repair	40520	2	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Information and data processing	52.055654309	17920	Installation, maintenance and repair	40520	2	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Information input	59.066862959	17920	Installation, maintenance and repair	40520	2	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Performing complex and technical activities	54.748763021	17920	Installation, maintenance and repair	40520	1	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Performing physical and manual work	62.836181901	17920	Installation, maintenance and repair	40520	1	Electric Motor, Power Tool, and Related Repairers	3	1
49-2092	Reasoning and decision making	50.579441371	17920	Installation, maintenance and repair	40520	3	Electric Motor, Power Tool, and Related Repairers	3	1
49-2093	Administering	29.484531504	14210	Installation, maintenance and repair	58990	3	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Communicating and interacting	40.914380046	14210	Installation, maintenance and repair	58990	3	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Coordinating, developing, managing, and advising	39.866338035	14210	Installation, maintenance and repair	58990	3	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Information and data processing	53.849354063	14210	Installation, maintenance and repair	58990	2	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Information input	59.009833623	14210	Installation, maintenance and repair	58990	2	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Performing complex and technical activities	57.010186305	14210	Installation, maintenance and repair	58990	0	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Performing physical and manual work	51.299739795	14210	Installation, maintenance and repair	58990	2	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2093	Reasoning and decision making	52.998188254	14210	Installation, maintenance and repair	58990	3	Electrical and Electronics Installers and Repairers, Transportation Equipment	3	1
49-2094	Administering	38.093285937	69290	Installation, maintenance and repair	55690	2	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Communicating and interacting	48.113097803	69290	Installation, maintenance and repair	55690	3	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Coordinating, developing, managing, and advising	50.973555054	69290	Installation, maintenance and repair	55690	1	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Information and data processing	61.531430404	69290	Installation, maintenance and repair	55690	1	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Information input	66.522155813	69290	Installation, maintenance and repair	55690	1	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Performing complex and technical activities	69.850780583	69290	Installation, maintenance and repair	55690	0	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Performing physical and manual work	60.985557728	69290	Installation, maintenance and repair	55690	1	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2094	Reasoning and decision making	62.926201744	69290	Installation, maintenance and repair	55690	1	Electrical and Electronics Repairers, Commercial and Industrial Equipment	3	1
49-2095	Administering	49.839887543	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Communicating and interacting	61.182692811	23070	Installation, maintenance and repair	73810	1	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Coordinating, developing, managing, and advising	61.143124744	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Information and data processing	66.150372707	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Information input	71.866886799	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Performing complex and technical activities	74.521893179	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Performing physical and manual work	70.118911158	23070	Installation, maintenance and repair	73810	0	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2095	Reasoning and decision making	65.045048009	23070	Installation, maintenance and repair	73810	1	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	3	1
49-2096	Administering	26.291145045	12470	Installation, maintenance and repair	31360	3	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Communicating and interacting	59.368022293	12470	Installation, maintenance and repair	31360	1	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Coordinating, developing, managing, and advising	47.776215641	12470	Installation, maintenance and repair	31360	2	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Information and data processing	55.281903937	12470	Installation, maintenance and repair	31360	2	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Information input	66.670909559	12470	Installation, maintenance and repair	31360	1	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Performing complex and technical activities	59.03339694	12470	Installation, maintenance and repair	31360	0	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Performing physical and manual work	76.00631527	12470	Installation, maintenance and repair	31360	0	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2096	Reasoning and decision making	67.449052141	12470	Installation, maintenance and repair	31360	0	Electronic Equipment Installers and Repairers, Motor Vehicles	3	1
49-2097	Administering	38.412755196	26890	Installation, maintenance and repair	37790	2	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Communicating and interacting	55.669039053	26890	Installation, maintenance and repair	37790	1	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Coordinating, developing, managing, and advising	47.34968849	26890	Installation, maintenance and repair	37790	2	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Information and data processing	50.777946705	26890	Installation, maintenance and repair	37790	3	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Information input	58.765142616	26890	Installation, maintenance and repair	37790	2	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Performing complex and technical activities	57.696228954	26890	Installation, maintenance and repair	37790	0	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Performing physical and manual work	51.70220482	26890	Installation, maintenance and repair	37790	1	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2097	Reasoning and decision making	59.594601517	26890	Installation, maintenance and repair	37790	2	Electronic Home Entertainment Equipment Installers and Repairers	3	1
49-2098	Administering	29.67564604	64730	Installation, maintenance and repair	43420	3	Security and Fire Alarm Systems Installers	3	1
49-2098	Communicating and interacting	50.438288715	64730	Installation, maintenance and repair	43420	2	Security and Fire Alarm Systems Installers	3	1
49-2098	Coordinating, developing, managing, and advising	42.269059935	64730	Installation, maintenance and repair	43420	2	Security and Fire Alarm Systems Installers	3	1
49-2098	Information and data processing	55.934398912	64730	Installation, maintenance and repair	43420	2	Security and Fire Alarm Systems Installers	3	1
49-2098	Information input	57.155664192	64730	Installation, maintenance and repair	43420	2	Security and Fire Alarm Systems Installers	3	1
49-2098	Performing complex and technical activities	59.372064467	64730	Installation, maintenance and repair	43420	0	Security and Fire Alarm Systems Installers	3	1
49-2098	Performing physical and manual work	61.884787379	64730	Installation, maintenance and repair	43420	1	Security and Fire Alarm Systems Installers	3	1
49-2098	Reasoning and decision making	57.924293714	64730	Installation, maintenance and repair	43420	2	Security and Fire Alarm Systems Installers	3	1
49-3011	Administering	43.067781862	124040	Installation, maintenance and repair	58370	1	Aircraft Mechanics and Service Technicians	3	1
49-3011	Communicating and interacting	55.136284333	124040	Installation, maintenance and repair	58370	2	Aircraft Mechanics and Service Technicians	3	1
49-3011	Coordinating, developing, managing, and advising	57.738306922	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3011	Information and data processing	69.117264945	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3011	Information input	73.914193056	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3011	Performing complex and technical activities	74.190335308	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3011	Performing physical and manual work	71.12506934	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3011	Reasoning and decision making	68.037397636	124040	Installation, maintenance and repair	58370	0	Aircraft Mechanics and Service Technicians	3	1
49-3021	Administering	32.661093156	143040	Installation, maintenance and repair	40970	1	Automotive Body and Related Repairers	2	1
49-3021	Communicating and interacting	37.28527751	143040	Installation, maintenance and repair	40970	3	Automotive Body and Related Repairers	2	1
49-3021	Coordinating, developing, managing, and advising	36.192130404	143040	Installation, maintenance and repair	40970	3	Automotive Body and Related Repairers	2	1
49-3021	Information and data processing	47.087639201	143040	Installation, maintenance and repair	40970	2	Automotive Body and Related Repairers	2	1
49-3021	Information input	52.991623146	143040	Installation, maintenance and repair	40970	2	Automotive Body and Related Repairers	2	1
49-3021	Performing complex and technical activities	35.573526305	143040	Installation, maintenance and repair	40970	2	Automotive Body and Related Repairers	2	1
49-3021	Performing physical and manual work	55.182676401	143040	Installation, maintenance and repair	40970	2	Automotive Body and Related Repairers	2	1
49-3021	Reasoning and decision making	48.857331485	143040	Installation, maintenance and repair	40970	2	Automotive Body and Related Repairers	2	1
49-3022	Administering	24.060101629	17160	Installation, maintenance and repair	33830	3	Automotive Glass Installers and Repairers	2	1
49-3022	Communicating and interacting	42.953440576	17160	Installation, maintenance and repair	33830	2	Automotive Glass Installers and Repairers	2	1
49-3022	Coordinating, developing, managing, and advising	32.824766664	17160	Installation, maintenance and repair	33830	3	Automotive Glass Installers and Repairers	2	1
49-3022	Information and data processing	41.39355359	17160	Installation, maintenance and repair	33830	3	Automotive Glass Installers and Repairers	2	1
49-3022	Information input	47.684781679	17160	Installation, maintenance and repair	33830	3	Automotive Glass Installers and Repairers	2	1
49-3022	Performing complex and technical activities	29.070157615	17160	Installation, maintenance and repair	33830	3	Automotive Glass Installers and Repairers	2	1
49-3022	Performing physical and manual work	63.985979255	17160	Installation, maintenance and repair	33830	1	Automotive Glass Installers and Repairers	2	1
49-3022	Reasoning and decision making	46.706468327	17160	Installation, maintenance and repair	33830	2	Automotive Glass Installers and Repairers	2	1
49-3023	Administering	33.708615384	638080	Installation, maintenance and repair	37850	2	Automotive Service Technicians and Mechanics	3	1
49-3023	Communicating and interacting	50.03450493	638080	Installation, maintenance and repair	37850	2	Automotive Service Technicians and Mechanics	3	1
49-3023	Coordinating, developing, managing, and advising	44.062352489	638080	Installation, maintenance and repair	37850	2	Automotive Service Technicians and Mechanics	3	1
49-3023	Information and data processing	55.509416928	638080	Installation, maintenance and repair	37850	2	Automotive Service Technicians and Mechanics	3	1
49-3023	Information input	58.801087364	638080	Installation, maintenance and repair	37850	2	Automotive Service Technicians and Mechanics	3	1
49-3023	Performing complex and technical activities	58.100614275	638080	Installation, maintenance and repair	37850	0	Automotive Service Technicians and Mechanics	3	1
49-3023	Performing physical and manual work	70.814086808	638080	Installation, maintenance and repair	37850	0	Automotive Service Technicians and Mechanics	3	1
49-3023	Reasoning and decision making	56.017000713	638080	Installation, maintenance and repair	37850	3	Automotive Service Technicians and Mechanics	3	1
49-3031	Administering	42.215445934	251750	Installation, maintenance and repair	44520	1	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Communicating and interacting	48.990850134	251750	Installation, maintenance and repair	44520	2	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Coordinating, developing, managing, and advising	46.493329757	251750	Installation, maintenance and repair	44520	2	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Information and data processing	55.679017081	251750	Installation, maintenance and repair	44520	2	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Information input	64.780671535	251750	Installation, maintenance and repair	44520	1	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Performing complex and technical activities	60.509216037	251750	Installation, maintenance and repair	44520	0	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Performing physical and manual work	66.367917318	251750	Installation, maintenance and repair	44520	0	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3031	Reasoning and decision making	56.254226195	251750	Installation, maintenance and repair	44520	3	Bus and Truck Mechanics and Diesel Engine Specialists	3	1
49-3041	Administering	24.905597081	37080	Installation, maintenance and repair	37050	3	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Communicating and interacting	45.593357819	37080	Installation, maintenance and repair	37050	3	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Coordinating, developing, managing, and advising	38.014692646	37080	Installation, maintenance and repair	37050	3	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Information and data processing	46.284916515	37080	Installation, maintenance and repair	37050	3	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Information input	58.457789962	37080	Installation, maintenance and repair	37050	2	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Performing complex and technical activities	52.327884896	37080	Installation, maintenance and repair	37050	1	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Performing physical and manual work	72.806113803	37080	Installation, maintenance and repair	37050	0	Farm Equipment Mechanics and Service Technicians	3	1
49-3041	Reasoning and decision making	56.023899919	37080	Installation, maintenance and repair	37050	3	Farm Equipment Mechanics and Service Technicians	3	1
49-3042	Administering	24.081944737	121900	Installation, maintenance and repair	48770	3	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Communicating and interacting	50.113707038	121900	Installation, maintenance and repair	48770	2	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Coordinating, developing, managing, and advising	39.313481219	121900	Installation, maintenance and repair	48770	3	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Information and data processing	45.352674003	121900	Installation, maintenance and repair	48770	3	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Information input	59.125093144	121900	Installation, maintenance and repair	48770	2	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Performing complex and technical activities	58.225545468	121900	Installation, maintenance and repair	48770	0	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Performing physical and manual work	73.803922931	121900	Installation, maintenance and repair	48770	0	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3042	Reasoning and decision making	52.466029359	121900	Installation, maintenance and repair	48770	3	Mobile Heavy Equipment Mechanics, Except Engines	3	1
49-3043	Administering	31.807774325	21410	Installation, maintenance and repair	55570	1	Rail Car Repairers	2	1
49-3043	Communicating and interacting	36.83852832	21410	Installation, maintenance and repair	55570	3	Rail Car Repairers	2	1
49-3043	Coordinating, developing, managing, and advising	40.259822754	21410	Installation, maintenance and repair	55570	2	Rail Car Repairers	2	1
49-3043	Information and data processing	51.440758943	21410	Installation, maintenance and repair	55570	1	Rail Car Repairers	2	1
49-3043	Information input	53.310438068	21410	Installation, maintenance and repair	55570	2	Rail Car Repairers	2	1
49-3043	Performing complex and technical activities	40.136740128	21410	Installation, maintenance and repair	55570	1	Rail Car Repairers	2	1
49-3043	Performing physical and manual work	74.231818163	21410	Installation, maintenance and repair	55570	0	Rail Car Repairers	2	1
49-3043	Reasoning and decision making	53.058487199	21410	Installation, maintenance and repair	55570	1	Rail Car Repairers	2	1
49-3051	Administering	36.182626851	20440	Installation, maintenance and repair	38280	2	Motorboat Mechanics and Service Technicians	3	1
49-3051	Communicating and interacting	47.43636536	20440	Installation, maintenance and repair	38280	3	Motorboat Mechanics and Service Technicians	3	1
49-3051	Coordinating, developing, managing, and advising	37.693728544	20440	Installation, maintenance and repair	38280	3	Motorboat Mechanics and Service Technicians	3	1
49-3051	Information and data processing	53.092105757	20440	Installation, maintenance and repair	38280	2	Motorboat Mechanics and Service Technicians	3	1
49-3051	Information input	58.301178783	20440	Installation, maintenance and repair	38280	2	Motorboat Mechanics and Service Technicians	3	1
49-3051	Performing complex and technical activities	55.007443476	20440	Installation, maintenance and repair	38280	0	Motorboat Mechanics and Service Technicians	3	1
49-3051	Performing physical and manual work	71.935875367	20440	Installation, maintenance and repair	38280	0	Motorboat Mechanics and Service Technicians	3	1
49-3051	Reasoning and decision making	55.309244407	20440	Installation, maintenance and repair	38280	3	Motorboat Mechanics and Service Technicians	3	1
49-3052	Administering	25.073331721	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3052	Communicating and interacting	41.051976316	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3052	Coordinating, developing, managing, and advising	33.736416577	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3052	Information and data processing	42.767557748	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3052	Information input	51.857592996	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3052	Performing complex and technical activities	52.831515224	15850	Installation, maintenance and repair	34220	1	Motorcycle Mechanics	3	1
49-3052	Performing physical and manual work	65.846875795	15850	Installation, maintenance and repair	34220	0	Motorcycle Mechanics	3	1
49-3052	Reasoning and decision making	50.336455326	15850	Installation, maintenance and repair	34220	3	Motorcycle Mechanics	3	1
49-3053	Administering	41.640533202	31560	Installation, maintenance and repair	32710	0	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Communicating and interacting	48.50544847	31560	Installation, maintenance and repair	32710	1	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Coordinating, developing, managing, and advising	37.59913736	31560	Installation, maintenance and repair	32710	3	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Information and data processing	49.373080849	31560	Installation, maintenance and repair	32710	2	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Information input	58.550954455	31560	Installation, maintenance and repair	32710	2	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Performing complex and technical activities	51.204805268	31560	Installation, maintenance and repair	32710	0	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Performing physical and manual work	68.536462596	31560	Installation, maintenance and repair	32710	1	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3053	Reasoning and decision making	62.811235886	31560	Installation, maintenance and repair	32710	0	Outdoor Power Equipment and Other Small Engine Mechanics	2	1
49-3091	Administering	39.636251385	12560	Installation, maintenance and repair	27470	0	Bicycle Repairers	2	1
49-3091	Communicating and interacting	54.03464478	12560	Installation, maintenance and repair	27470	1	Bicycle Repairers	2	1
49-3091	Coordinating, developing, managing, and advising	43.277879475	12560	Installation, maintenance and repair	27470	2	Bicycle Repairers	2	1
49-3091	Information and data processing	47.966059344	12560	Installation, maintenance and repair	27470	2	Bicycle Repairers	2	1
49-3091	Information input	56.579311796	12560	Installation, maintenance and repair	27470	2	Bicycle Repairers	2	1
49-3091	Performing complex and technical activities	40.240973388	12560	Installation, maintenance and repair	27470	1	Bicycle Repairers	2	1
49-3091	Performing physical and manual work	52.639970977	12560	Installation, maintenance and repair	27470	2	Bicycle Repairers	2	1
49-3091	Reasoning and decision making	55.298590846	12560	Installation, maintenance and repair	27470	1	Bicycle Repairers	2	1
49-3092	Administering	34.114909653	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Communicating and interacting	53.353043535	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Coordinating, developing, managing, and advising	47.988927267	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Information and data processing	54.618996592	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Information input	59.379962537	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Performing complex and technical activities	53.171899909	11970	Installation, maintenance and repair	35670	0	Recreational Vehicle Service Technicians	2	1
49-3092	Performing physical and manual work	67.269913012	11970	Installation, maintenance and repair	35670	1	Recreational Vehicle Service Technicians	2	1
49-3092	Reasoning and decision making	57.711931335	11970	Installation, maintenance and repair	35670	0	Recreational Vehicle Service Technicians	2	1
49-3093	Administering	37.720455979	107500	Installation, maintenance and repair	24220	1	Tire Repairers and Changers	2	1
49-3093	Communicating and interacting	51.029065053	107500	Installation, maintenance and repair	24220	1	Tire Repairers and Changers	2	1
49-3093	Coordinating, developing, managing, and advising	47.079978929	107500	Installation, maintenance and repair	24220	1	Tire Repairers and Changers	2	1
49-3093	Information and data processing	56.449780036	107500	Installation, maintenance and repair	24220	0	Tire Repairers and Changers	2	1
49-3093	Information input	63.840318385	107500	Installation, maintenance and repair	24220	0	Tire Repairers and Changers	2	1
49-3093	Performing complex and technical activities	41.947112554	107500	Installation, maintenance and repair	24220	1	Tire Repairers and Changers	2	1
49-3093	Performing physical and manual work	65.888434426	107500	Installation, maintenance and repair	24220	1	Tire Repairers and Changers	2	1
49-3093	Reasoning and decision making	52.006323673	107500	Installation, maintenance and repair	24220	2	Tire Repairers and Changers	2	1
49-9011	Administering	32.745698454	17930	Installation, maintenance and repair	38160	1	Mechanical Door Repairers	2	1
49-9011	Communicating and interacting	52.808671274	17930	Installation, maintenance and repair	38160	1	Mechanical Door Repairers	2	1
49-9011	Coordinating, developing, managing, and advising	44.449347099	17930	Installation, maintenance and repair	38160	1	Mechanical Door Repairers	2	1
49-9011	Information and data processing	48.062747436	17930	Installation, maintenance and repair	38160	2	Mechanical Door Repairers	2	1
49-9011	Information input	57.146726768	17930	Installation, maintenance and repair	38160	2	Mechanical Door Repairers	2	1
49-9011	Performing complex and technical activities	46.464547496	17930	Installation, maintenance and repair	38160	0	Mechanical Door Repairers	2	1
49-9011	Performing physical and manual work	65.872034337	17930	Installation, maintenance and repair	38160	1	Mechanical Door Repairers	2	1
49-9011	Reasoning and decision making	49.519564233	17930	Installation, maintenance and repair	38160	2	Mechanical Door Repairers	2	1
49-9012	Administering	35.845113094	42510	Installation, maintenance and repair	54100	2	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Communicating and interacting	48.241031908	42510	Installation, maintenance and repair	54100	3	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Coordinating, developing, managing, and advising	42.325810059	42510	Installation, maintenance and repair	54100	2	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Information and data processing	53.162012957	42510	Installation, maintenance and repair	54100	2	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Information input	56.288719043	42510	Installation, maintenance and repair	54100	2	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Performing complex and technical activities	48.979267256	42510	Installation, maintenance and repair	54100	1	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Performing physical and manual work	64.455410745	42510	Installation, maintenance and repair	54100	0	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9012	Reasoning and decision making	54.184600723	42510	Installation, maintenance and repair	54100	3	Control and Valve Installers and Repairers, Except Mechanical Door	3	1
49-9021	Administering	42.757683516	274680	Installation, maintenance and repair	45110	1	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Communicating and interacting	60.49549909	274680	Installation, maintenance and repair	45110	1	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Coordinating, developing, managing, and advising	55.607761035	274680	Installation, maintenance and repair	45110	1	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Information and data processing	63.546806148	274680	Installation, maintenance and repair	45110	1	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Information input	64.839846367	274680	Installation, maintenance and repair	45110	1	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Performing complex and technical activities	64.940743039	274680	Installation, maintenance and repair	45110	0	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Performing physical and manual work	72.719564905	274680	Installation, maintenance and repair	45110	0	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	Reasoning and decision making	66.835385899	274680	Installation, maintenance and repair	45110	0	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9031	Administering	51.608945367	33990	Installation, maintenance and repair	36200	0	Home Appliance Repairers	3	1
49-9031	Communicating and interacting	60.26477967	33990	Installation, maintenance and repair	36200	1	Home Appliance Repairers	3	1
49-9031	Coordinating, developing, managing, and advising	46.113293399	33990	Installation, maintenance and repair	36200	2	Home Appliance Repairers	3	1
49-9031	Information and data processing	57.363522644	33990	Installation, maintenance and repair	36200	2	Home Appliance Repairers	3	1
49-9031	Information input	62.182846243	33990	Installation, maintenance and repair	36200	1	Home Appliance Repairers	3	1
49-9031	Performing complex and technical activities	57.016007982	33990	Installation, maintenance and repair	36200	0	Home Appliance Repairers	3	1
49-9031	Performing physical and manual work	64.898817611	33990	Installation, maintenance and repair	36200	0	Home Appliance Repairers	3	1
49-9031	Reasoning and decision making	64.458658365	33990	Installation, maintenance and repair	36200	1	Home Appliance Repairers	3	1
49-9041	Administering	27.15773744	323280	Installation, maintenance and repair	49690	3	Industrial Machinery Mechanics	3	1
49-9041	Communicating and interacting	34.549316368	323280	Installation, maintenance and repair	49690	3	Industrial Machinery Mechanics	3	1
49-9041	Coordinating, developing, managing, and advising	35.699009567	323280	Installation, maintenance and repair	49690	3	Industrial Machinery Mechanics	3	1
49-9041	Information and data processing	44.898709746	323280	Installation, maintenance and repair	49690	3	Industrial Machinery Mechanics	3	1
49-9041	Information input	55.981992815	323280	Installation, maintenance and repair	49690	2	Industrial Machinery Mechanics	3	1
49-9041	Performing complex and technical activities	53.471113271	323280	Installation, maintenance and repair	49690	1	Industrial Machinery Mechanics	3	1
49-9041	Performing physical and manual work	73.306760445	323280	Installation, maintenance and repair	49690	0	Industrial Machinery Mechanics	3	1
49-9041	Reasoning and decision making	51.14374232	323280	Installation, maintenance and repair	49690	3	Industrial Machinery Mechanics	3	1
49-9043	Administering	30.79882847	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Communicating and interacting	38.89917668	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Coordinating, developing, managing, and advising	42.992504943	92520	Installation, maintenance and repair	43260	2	Maintenance Workers, Machinery	3	1
49-9043	Information and data processing	45.053275423	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Information input	59.914620454	92520	Installation, maintenance and repair	43260	2	Maintenance Workers, Machinery	3	1
49-9043	Performing complex and technical activities	56.149046095	92520	Installation, maintenance and repair	43260	0	Maintenance Workers, Machinery	3	1
49-9043	Performing physical and manual work	71.120534084	92520	Installation, maintenance and repair	43260	0	Maintenance Workers, Machinery	3	1
49-9043	Reasoning and decision making	53.794074482	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9044	Administering	40.168892942	40030	Installation, maintenance and repair	51390	1	Millwrights	3	1
49-9044	Communicating and interacting	48.583924682	40030	Installation, maintenance and repair	51390	2	Millwrights	3	1
49-9044	Coordinating, developing, managing, and advising	60.790244056	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
