SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-9011	Health services	18.741079602	67650	Production	47220	1	Chemical Equipment Operators and Tenders	2	1
51-9011	Law and public safety	54.725488271	67650	Production	47220	0	Chemical Equipment Operators and Tenders	2	1
51-9011	Manufacturing, production, and transportation	51.262256242	67650	Production	47220	0	Chemical Equipment Operators and Tenders	2	1
51-9011	Mathematics and science	38.296013787	67650	Production	47220	0	Chemical Equipment Operators and Tenders	2	1
51-9012	Arts and humanities	17.612836238	47750	Production	38420	2	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Business and management	30.682880103	47750	Production	38420	2	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Communications	27.559748683	47750	Production	38420	1	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Education and training	50.390475427	47750	Production	38420	1	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Engineering and technology	39.947574623	47750	Production	38420	1	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Health services	14.810226987	47750	Production	38420	2	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Law and public safety	38.05741637	47750	Production	38420	1	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Manufacturing, production, and transportation	43.097448411	47750	Production	38420	0	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9012	Mathematics and science	33.827075669	47750	Production	38420	0	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2	1
51-9021	Arts and humanities	26.588961482	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Business and management	43.561666551	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Communications	22.488092132	31140	Production	33810	2	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Education and training	56.793611248	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Engineering and technology	48.970678477	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Health services	32.702542189	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Law and public safety	38.596949615	31140	Production	33810	1	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Manufacturing, production, and transportation	39.585211938	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9021	Mathematics and science	38.217388012	31140	Production	33810	0	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2	1
51-9022	Arts and humanities	20.103839979	28110	Production	28610	1	Grinding and Polishing Workers, Hand	1	1
51-9022	Business and management	29.879907271	28110	Production	28610	2	Grinding and Polishing Workers, Hand	1	1
51-9022	Communications	19.520091828	28110	Production	28610	2	Grinding and Polishing Workers, Hand	1	1
51-9022	Education and training	48.14976674	28110	Production	28610	0	Grinding and Polishing Workers, Hand	1	1
51-9022	Engineering and technology	30.251434012	28110	Production	28610	1	Grinding and Polishing Workers, Hand	1	1
51-9022	Health services	15.834374955	28110	Production	28610	1	Grinding and Polishing Workers, Hand	1	1
51-9022	Law and public safety	22.124571887	28110	Production	28610	3	Grinding and Polishing Workers, Hand	1	1
51-9022	Manufacturing, production, and transportation	31.176926042	28110	Production	28610	1	Grinding and Polishing Workers, Hand	1	1
51-9022	Mathematics and science	21.785626823	28110	Production	28610	2	Grinding and Polishing Workers, Hand	1	1
51-9023	Arts and humanities	18.181818656	129270	Production	34600	2	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Business and management	33.098656447	129270	Production	34600	2	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Communications	21.58189528	129270	Production	34600	2	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Education and training	42.480919903	129270	Production	34600	2	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Engineering and technology	35.112390112	129270	Production	34600	1	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Health services	19.678418364	129270	Production	34600	1	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Law and public safety	43.339986382	129270	Production	34600	1	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Manufacturing, production, and transportation	38.171898087	129270	Production	34600	0	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9023	Mathematics and science	31.34981812	129270	Production	34600	0	Mixing and Blending Machine Setters, Operators, and Tenders	2	1
51-9031	Arts and humanities	19.464908952	15740	Production	26820	2	Cutters and Trimmers, Hand	2	1
51-9031	Business and management	37.296457136	15740	Production	26820	1	Cutters and Trimmers, Hand	2	1
51-9031	Communications	27.972930814	15740	Production	26820	1	Cutters and Trimmers, Hand	2	1
51-9031	Education and training	52.405016159	15740	Production	26820	0	Cutters and Trimmers, Hand	2	1
51-9031	Engineering and technology	38.764611047	15740	Production	26820	1	Cutters and Trimmers, Hand	2	1
51-9031	Health services	20.774959184	15740	Production	26820	1	Cutters and Trimmers, Hand	2	1
51-9031	Law and public safety	29.764186999	15740	Production	26820	2	Cutters and Trimmers, Hand	2	1
51-9031	Manufacturing, production, and transportation	45.325150629	15740	Production	26820	0	Cutters and Trimmers, Hand	2	1
51-9031	Mathematics and science	31.487575012	15740	Production	26820	0	Cutters and Trimmers, Hand	2	1
51-9032	Arts and humanities	12.857110455	63330	Production	32190	3	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Business and management	20.635093485	63330	Production	32190	3	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Communications	18.09069545	63330	Production	32190	2	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Education and training	42.748433103	63330	Production	32190	2	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Engineering and technology	28.730952562	63330	Production	32190	2	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Health services	13.129002034	63330	Production	32190	2	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Law and public safety	28.331229859	63330	Production	32190	3	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Manufacturing, production, and transportation	32.175559022	63330	Production	32190	1	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9032	Mathematics and science	20.189643925	63330	Production	32190	3	Cutting and Slicing Machine Setters, Operators, and Tenders	2	1
51-9041	Arts and humanities	14.504165773	71430	Production	32160	3	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Business and management	29.975421281	71430	Production	32160	2	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Communications	16.287378723	71430	Production	32160	3	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Education and training	43.414284231	71430	Production	32160	2	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Engineering and technology	34.107745169	71430	Production	32160	1	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Health services	21.557765462	71430	Production	32160	1	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Law and public safety	24.442913346	71430	Production	32160	3	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Manufacturing, production, and transportation	27.055802747	71430	Production	32160	2	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9041	Mathematics and science	16.44780374	71430	Production	32160	3	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2	1
51-9051	Arts and humanities	23.896167443	19650	Production	35360	0	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Business and management	34.109855796	19650	Production	35360	2	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Communications	30.20115947	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Education and training	50.794262644	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Engineering and technology	43.003551096	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Health services	30.36759637	19650	Production	35360	0	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Law and public safety	36.126867562	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Manufacturing, production, and transportation	35.844533067	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9051	Mathematics and science	29.483780873	19650	Production	35360	1	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2	1
51-9061	Arts and humanities	17.642560238	508590	Production	36000	2	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Business and management	27.289619673	508590	Production	36000	3	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Communications	16.809689939	508590	Production	36000	3	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Education and training	44.265433203	508590	Production	36000	2	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Engineering and technology	33.367885516	508590	Production	36000	2	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Health services	8.4122198865	508590	Production	36000	3	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Law and public safety	25.603640207	508590	Production	36000	3	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Manufacturing, production, and transportation	28.015404099	508590	Production	36000	2	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9061	Mathematics and science	23.477036698	508590	Production	36000	2	Inspectors, Testers, Sorters, Samplers, and Weighers	2	1
51-9071	Arts and humanities	24.758134702	25270	Production	37060	1	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Business and management	43.887268643	25270	Production	37060	1	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Communications	26.248572485	25270	Production	37060	3	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Education and training	39.938079628	25270	Production	37060	3	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Engineering and technology	39.49982154	25270	Production	37060	1	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Health services	9.7160372257	25270	Production	37060	3	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Law and public safety	30.56475791	25270	Production	37060	3	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Manufacturing, production, and transportation	33.056014687	25270	Production	37060	1	Jewelers and Precious Stone and Metal Workers	3	1
51-9071	Mathematics and science	26.516943322	25270	Production	37060	2	Jewelers and Precious Stone and Metal Workers	3	1
51-9081	Arts and humanities	31.678252525	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Business and management	47.773340384	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Communications	24.977054179	37520	Production	37190	1	Dental Laboratory Technicians	2	1
51-9081	Education and training	52.564246628	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Engineering and technology	54.92221734	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Health services	41.388619147	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Law and public safety	35.673207258	37520	Production	37190	2	Dental Laboratory Technicians	2	1
51-9081	Manufacturing, production, and transportation	36.01861391	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9081	Mathematics and science	35.408440838	37520	Production	37190	0	Dental Laboratory Technicians	2	1
51-9082	Arts and humanities	32.415847225	14640	Production	34890	0	Medical Appliance Technicians	3	1
51-9082	Business and management	46.965130909	14640	Production	34890	1	Medical Appliance Technicians	3	1
51-9082	Communications	31.966693553	14640	Production	34890	1	Medical Appliance Technicians	3	1
51-9082	Education and training	56.193541741	14640	Production	34890	1	Medical Appliance Technicians	3	1
51-9082	Engineering and technology	54.108083514	14640	Production	34890	1	Medical Appliance Technicians	3	1
51-9082	Health services	43.775863164	14640	Production	34890	0	Medical Appliance Technicians	3	1
51-9082	Law and public safety	40.776909596	14640	Production	34890	1	Medical Appliance Technicians	3	1
51-9082	Manufacturing, production, and transportation	38.344450513	14640	Production	34890	0	Medical Appliance Technicians	3	1
51-9082	Mathematics and science	38.483276699	14640	Production	34890	0	Medical Appliance Technicians	3	1
51-9083	Arts and humanities	17.714607252	27990	Production	29860	2	Ophthalmic Laboratory Technicians	2	1
51-9083	Business and management	35.414601876	27990	Production	29860	2	Ophthalmic Laboratory Technicians	2	1
51-9083	Communications	22.475664888	27990	Production	29860	2	Ophthalmic Laboratory Technicians	2	1
51-9083	Education and training	43.901188148	27990	Production	29860	2	Ophthalmic Laboratory Technicians	2	1
51-9083	Engineering and technology	40.579791704	27990	Production	29860	1	Ophthalmic Laboratory Technicians	2	1
51-9083	Health services	22.413804784	27990	Production	29860	0	Ophthalmic Laboratory Technicians	2	1
51-9083	Law and public safety	26.371785241	27990	Production	29860	3	Ophthalmic Laboratory Technicians	2	1
51-9083	Manufacturing, production, and transportation	31.18297781	27990	Production	29860	1	Ophthalmic Laboratory Technicians	2	1
51-9083	Mathematics and science	24.047794394	27990	Production	29860	2	Ophthalmic Laboratory Technicians	2	1
51-9111	Arts and humanities	13.718453521	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Business and management	24.981920092	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Communications	12.295353253	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Education and training	31.518702103	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Engineering and technology	23.292325691	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Health services	11.018568457	378560	Production	27080	2	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Law and public safety	23.035809309	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Manufacturing, production, and transportation	30.463703598	378560	Production	27080	1	Packaging and Filling Machine Operators and Tenders	2	1
51-9111	Mathematics and science	13.482071947	378560	Production	27080	3	Packaging and Filling Machine Operators and Tenders	2	1
51-9121	Arts and humanities	17.083773479	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Business and management	27.508452848	88780	Production	31940	3	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Communications	20.925189654	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Education and training	37.832337106	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Engineering and technology	26.430090292	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Health services	14.164225625	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Law and public safety	28.46528759	88780	Production	31940	3	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Manufacturing, production, and transportation	28.807273585	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9121	Mathematics and science	22.278829995	88780	Production	31940	2	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2	1
51-9122	Arts and humanities	17.764836923	51760	Production	41150	2	Painters, Transportation Equipment	2	1
51-9122	Business and management	29.850270339	51760	Production	41150	2	Painters, Transportation Equipment	2	1
51-9122	Communications	8.5752967576	51760	Production	41150	3	Painters, Transportation Equipment	2	1
51-9122	Education and training	35.494867235	51760	Production	41150	3	Painters, Transportation Equipment	2	1
51-9122	Engineering and technology	27.159839274	51760	Production	41150	2	Painters, Transportation Equipment	2	1
51-9122	Health services	5.4506497053	51760	Production	41150	3	Painters, Transportation Equipment	2	1
51-9122	Law and public safety	25.342532851	51760	Production	41150	3	Painters, Transportation Equipment	2	1
51-9122	Manufacturing, production, and transportation	19.710132982	51760	Production	41150	3	Painters, Transportation Equipment	2	1
51-9122	Mathematics and science	21.386517989	51760	Production	41150	2	Painters, Transportation Equipment	2	1
51-9123	Arts and humanities	19.624541184	16020	Production	29270	1	Painting, Coating, and Decorating Workers	2	1
51-9123	Business and management	33.094108194	16020	Production	29270	2	Painting, Coating, and Decorating Workers	2	1
51-9123	Communications	21.677093279	16020	Production	29270	2	Painting, Coating, and Decorating Workers	2	1
51-9123	Education and training	30.845235588	16020	Production	29270	3	Painting, Coating, and Decorating Workers	2	1
51-9123	Engineering and technology	31.389690761	16020	Production	29270	2	Painting, Coating, and Decorating Workers	2	1
51-9123	Health services	2.9647585287	16020	Production	29270	3	Painting, Coating, and Decorating Workers	2	1
51-9123	Law and public safety	32.864856844	16020	Production	29270	2	Painting, Coating, and Decorating Workers	2	1
51-9123	Manufacturing, production, and transportation	38.232306301	16020	Production	29270	0	Painting, Coating, and Decorating Workers	2	1
51-9123	Mathematics and science	18.550866167	16020	Production	29270	3	Painting, Coating, and Decorating Workers	2	1
51-9141	Arts and humanities	22.466495887	24230	Production	35390	1	Semiconductor Processors	2	1
51-9141	Business and management	25.76449762	24230	Production	35390	3	Semiconductor Processors	2	1
51-9141	Communications	27.659896528	24230	Production	35390	1	Semiconductor Processors	2	1
51-9141	Education and training	56.026013333	24230	Production	35390	0	Semiconductor Processors	2	1
51-9141	Engineering and technology	33.812478428	24230	Production	35390	2	Semiconductor Processors	2	1
51-9141	Health services	18.961050721	24230	Production	35390	1	Semiconductor Processors	2	1
51-9141	Law and public safety	30.833297288	24230	Production	35390	2	Semiconductor Processors	2	1
51-9141	Manufacturing, production, and transportation	28.930879115	24230	Production	35390	2	Semiconductor Processors	2	1
51-9141	Mathematics and science	23.585048743	24230	Production	35390	2	Semiconductor Processors	2	1
51-9151	Arts and humanities	22.213667619	23940	Production	26590	1	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Business and management	40.745141162	23940	Production	26590	1	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Communications	27.562151242	23940	Production	26590	1	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Education and training	49.565540057	23940	Production	26590	1	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Engineering and technology	32.671016628	23940	Production	26590	2	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Health services	10.346196099	23940	Production	26590	2	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Law and public safety	24.993299263	23940	Production	26590	3	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Manufacturing, production, and transportation	27.253560768	23940	Production	26590	2	Photographic Process Workers and Processing Machine Operators	2	1
51-9151	Mathematics and science	23.537350661	23940	Production	26590	2	Photographic Process Workers and Processing Machine Operators	2	1
51-9191	Arts and humanities	19.33741759	17400	Production	31710	2	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Business and management	35.951182729	17400	Production	31710	1	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Communications	19.914069941	17400	Production	31710	2	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Education and training	54.114165666	17400	Production	31710	0	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Engineering and technology	40.054473621	17400	Production	31710	1	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Health services	18.387437888	17400	Production	31710	1	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Law and public safety	31.35153861	17400	Production	31710	2	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Manufacturing, production, and transportation	36.280706847	17400	Production	31710	0	Adhesive Bonding Machine Operators and Tenders	2	1
51-9191	Mathematics and science	30.545058251	17400	Production	31710	0	Adhesive Bonding Machine Operators and Tenders	2	1
51-9192	Arts and humanities	20.782115434	17420	Production	27880	1	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Business and management	31.118846819	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Communications	18.106193796	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Education and training	43.334250026	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Engineering and technology	28.064709873	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Health services	27.475854161	17420	Production	27880	0	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Law and public safety	33.365272954	17420	Production	27880	2	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Manufacturing, production, and transportation	40.182225995	17420	Production	27880	0	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9192	Mathematics and science	26.679726774	17420	Production	27880	1	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	2	1
51-9193	Arts and humanities	17.978301748	7970	Production	28630	2	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Business and management	24.904593489	7970	Production	28630	3	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Communications	22.822530745	7970	Production	28630	2	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Education and training	47.625322131	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Engineering and technology	52.22536511	7970	Production	28630	0	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Health services	16.888481633	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Law and public safety	41.179677864	7970	Production	28630	1	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Manufacturing, production, and transportation	42.455351518	7970	Production	28630	0	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9193	Mathematics and science	30.508277696	7970	Production	28630	0	Cooling and Freezing Equipment Operators and Tenders	2	1
51-9194	Arts and humanities	25.037247424	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Business and management	52.148634653	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Communications	27.113553734	9490	Production	29810	1	Etchers and Engravers	2	1
51-9194	Education and training	51.839861564	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Engineering and technology	47.607195971	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Health services	6.7335532446	9490	Production	29810	3	Etchers and Engravers	2	1
51-9194	Law and public safety	39.187301511	9490	Production	29810	1	Etchers and Engravers	2	1
51-9194	Manufacturing, production, and transportation	40.126337445	9490	Production	29810	0	Etchers and Engravers	2	1
51-9194	Mathematics and science	22.239138674	9490	Production	29810	2	Etchers and Engravers	2	1
51-9195	Arts and humanities	25.900947115	38730	Production	29630	0	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Business and management	40.914419217	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Communications	21.350461421	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Education and training	46.914911018	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Engineering and technology	47.332372366	38730	Production	29630	0	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Health services	15.09202578	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Law and public safety	30.453659589	38730	Production	29630	2	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Manufacturing, production, and transportation	35.972678533	38730	Production	29630	0	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9195	Mathematics and science	28.590084083	38730	Production	29630	1	Molders, Shapers, and Casters, Except Metal and Plastic	2	1
51-9196	Arts and humanities	16.013527323	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Business and management	27.410740009	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Communications	20.388872248	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Education and training	48.623333542	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Engineering and technology	37.572239111	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Health services	8.0334283598	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Law and public safety	26.531200073	91400	Production	35710	3	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Manufacturing, production, and transportation	31.223796709	91400	Production	35710	1	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9196	Mathematics and science	20.559702715	91400	Production	35710	2	Paper Goods Machine Setters, Operators, and Tenders	2	1
51-9197	Arts and humanities	14.055261786	17710	Production	39120	3	Tire Builders	2	1
51-9197	Business and management	28.167240959	17710	Production	39120	3	Tire Builders	2	1
51-9197	Communications	17.05364239	17710	Production	39120	3	Tire Builders	2	1
51-9197	Education and training	44.199547246	17710	Production	39120	2	Tire Builders	2	1
51-9197	Engineering and technology	31.902597368	17710	Production	39120	2	Tire Builders	2	1
51-9197	Health services	7.5007493656	17710	Production	39120	3	Tire Builders	2	1
51-9197	Law and public safety	31.662862841	17710	Production	39120	2	Tire Builders	2	1
51-9197	Manufacturing, production, and transportation	31.161587166	17710	Production	39120	1	Tire Builders	2	1
51-9197	Mathematics and science	24.866652582	17710	Production	39120	2	Tire Builders	2	1
51-9198	Arts and humanities	18.407446982	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Business and management	21.404677043	439000	Production	23960	3	Helpers--Production Workers	2	1
51-9198	Communications	22.179612102	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Education and training	38.170669264	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Engineering and technology	32.233041172	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Health services	15.540096072	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Law and public safety	29.580519726	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9198	Manufacturing, production, and transportation	30.587512678	439000	Production	23960	1	Helpers--Production Workers	2	1
51-9198	Mathematics and science	22.417144875	439000	Production	23960	2	Helpers--Production Workers	2	1
51-9199	Arts and humanities	23.666383623	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Business and management	46.722834985	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Communications	28.940786069	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Education and training	60.704199227	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Engineering and technology	40.29016085	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Health services	20.334933752	241910	Production	27950	1	Production Workers, All Other	2	1
51-9199	Law and public safety	46.985604895	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Manufacturing, production, and transportation	42.463169073	241910	Production	27950	0	Production Workers, All Other	2	1
51-9199	Mathematics and science	28.816807162	241910	Production	27950	1	Production Workers, All Other	2	1
53-0000	Arts and humanities	21.1179148	9536610	Transportation and material moving	30090	3	Transportation and material moving		2
53-0000	Business and management	37.521594734	9536610	Transportation and material moving	30090	3	Transportation and material moving		2
53-0000	Communications	31.42337545	9536610	Transportation and material moving	30090	2	Transportation and material moving		2
